,iid,date,score,type,bid,timestamp,year
21477,90511_20170609,06/09/2017 12:00:00 AM,-1,Non-inspection site visit,90511,2017-06-09,2017
21478,90511_20170802,08/02/2017 12:00:00 AM,89,Routine - Unscheduled,90511,2017-08-02,2017
21479,90511_20180504,05/04/2018 12:00:00 AM,96,Routine - Unscheduled,90511,2018-05-04,2018
21480,90511_20190702,07/02/2019 12:00:00 AM,90,Routine - Unscheduled,90511,2019-07-02,2019
21481,90511_20190722,07/22/2019 12:00:00 AM,-1,Reinspection/Followup,90511,2019-07-22,2019
21512,90568_20170314,03/14/2017 12:00:00 AM,-1,New Ownership,90568,2017-03-14,2017
21513,90568_20171120,11/20/2017 12:00:00 AM,75,Routine - Unscheduled,90568,2017-11-20,2017
21514,90568_20180302,03/02/2018 12:00:00 AM,-1,Reinspection/Followup,90568,2018-03-02,2018
21515,90568_20180605,06/05/2018 12:00:00 AM,86,Routine - Unscheduled,90568,2018-06-05,2018
21516,90568_20190417,04/17/2019 12:00:00 AM,87,Routine - Unscheduled,90568,2019-04-17,2019
21601,90652_20170309,03/09/2017 12:00:00 AM,-1,New Ownership,90652,2017-03-09,2017
21602,90652_20170311,03/11/2017 12:00:00 AM,-1,New Ownership,90652,2017-03-11,2017
21603,90652_20170331,03/31/2017 12:00:00 AM,-1,Non-inspection site visit,90652,2017-03-31,2017
21604,90652_20190320,03/20/2019 12:00:00 AM,81,Routine - Unscheduled,90652,2019-03-20,2019
21605,90652_20190521,05/21/2019 12:00:00 AM,-1,Reinspection/Followup,90652,2019-05-21,2019
21606,90652_20190917,09/17/2019 12:00:00 AM,88,Routine - Unscheduled,90652,2019-09-17,2019
21652,90758_20170519,05/19/2017 12:00:00 AM,-1,New Construction,90758,2017-05-19,2017
21653,90758_20170526,05/26/2017 12:00:00 AM,-1,New Construction,90758,2017-05-26,2017
21654,90758_20170530,05/30/2017 12:00:00 AM,100,Routine - Unscheduled,90758,2017-05-30,2017
21655,90758_20180125,01/25/2018 12:00:00 AM,94,Routine - Unscheduled,90758,2018-01-25,2018
21656,90758_20180719,07/19/2018 12:00:00 AM,98,Routine - Unscheduled,90758,2018-07-19,2018
21657,90758_20190822,08/22/2019 12:00:00 AM,96,Routine - Unscheduled,90758,2019-08-22,2019
21699,90818_20170320,03/20/2017 12:00:00 AM,100,Routine - Unscheduled,90818,2017-03-20,2017
21795,90931_20171002,10/02/2017 12:00:00 AM,-1,New Construction,90931,2017-10-02,2017
21796,90931_20171006,10/06/2017 12:00:00 AM,-1,New Ownership,90931,2017-10-06,2017
21797,90931_20180207,02/07/2018 12:00:00 AM,100,Routine - Unscheduled,90931,2018-02-07,2018
21798,90931_20181023,10/23/2018 12:00:00 AM,100,Routine - Unscheduled,90931,2018-10-23,2018
21805,90939_20170407,04/07/2017 12:00:00 AM,-1,New Ownership,90939,2017-04-07,2017
21806,90939_20180430,04/30/2018 12:00:00 AM,85,Routine - Unscheduled,90939,2018-04-30,2018
21807,90939_20181009,10/09/2018 12:00:00 AM,85,Routine - Unscheduled,90939,2018-10-09,2018
21808,90939_20181017,10/17/2018 12:00:00 AM,-1,Reinspection/Followup,90939,2018-10-17,2018
21809,90939_20190819,08/19/2019 12:00:00 AM,80,Routine - Unscheduled,90939,2019-08-19,2019
21810,90939_20190827,08/27/2019 12:00:00 AM,-1,Reinspection/Followup,90939,2019-08-27,2019
21921,91042_20170420,04/20/2017 12:00:00 AM,-1,New Ownership,91042,2017-04-20,2017
21922,91042_20171214,12/14/2017 12:00:00 AM,96,Routine - Unscheduled,91042,2017-12-14,2017
21923,91042_20180530,05/30/2018 12:00:00 AM,98,Routine - Unscheduled,91042,2018-05-30,2018
22026,91191_20170329,03/29/2017 12:00:00 AM,-1,New Construction,91191,2017-03-29,2017
22027,91191_20170426,04/26/2017 12:00:00 AM,-1,New Construction,91191,2017-04-26,2017
22028,91191_20170503,05/03/2017 12:00:00 AM,-1,New Construction,91191,2017-05-03,2017
22029,91191_20170516,05/16/2017 12:00:00 AM,-1,New Ownership,91191,2017-05-16,2017
22030,91191_20181207,12/07/2018 12:00:00 AM,98,Routine - Unscheduled,91191,2018-12-07,2018
22031,91191_20190820,08/20/2019 12:00:00 AM,93,Routine - Unscheduled,91191,2019-08-20,2019
22032,91191_20190920,09/20/2019 12:00:00 AM,-1,Complaint,91191,2019-09-20,2019
22100,91250_20170424,04/24/2017 12:00:00 AM,-1,Complaint,91250,2017-04-24,2017
22101,91250_20170612,06/12/2017 12:00:00 AM,-1,New Ownership,91250,2017-06-12,2017
22102,91250_20170711,07/11/2017 12:00:00 AM,-1,New Ownership,91250,2017-07-11,2017
22103,91250_20180522,05/22/2018 12:00:00 AM,93,Routine - Unscheduled,91250,2018-05-22,2018
22104,91250_20181129,11/29/2018 12:00:00 AM,84,Routine - Unscheduled,91250,2018-11-29,2018
22105,91250_20181206,12/06/2018 12:00:00 AM,-1,Reinspection/Followup,91250,2018-12-06,2018
22106,91250_20190606,06/06/2019 12:00:00 AM,87,Routine - Unscheduled,91250,2019-06-06,2019
22107,91250_20190614,06/14/2019 12:00:00 AM,-1,Reinspection/Followup,91250,2019-06-14,2019
22221,91450_20170907,09/07/2017 12:00:00 AM,96,Routine - Unscheduled,91450,2017-09-07,2017
22222,91450_20190911,09/11/2019 12:00:00 AM,94,Routine - Unscheduled,91450,2019-09-11,2019
22227,91453_20170606,06/06/2017 12:00:00 AM,-1,New Ownership,91453,2017-06-06,2017
22228,91453_20180416,04/16/2018 12:00:00 AM,89,Routine - Unscheduled,91453,2018-04-16,2018
22229,91453_20180423,04/23/2018 12:00:00 AM,-1,Reinspection/Followup,91453,2018-04-23,2018
22230,91453_20190416,04/16/2019 12:00:00 AM,92,Routine - Unscheduled,91453,2019-04-16,2019
22234,91457_20180425,04/25/2018 12:00:00 AM,-1,Non-inspection site visit,91457,2018-04-25,2018
22235,91457_20181010,10/10/2018 12:00:00 AM,-1,New Ownership - Followup,91457,2018-10-10,2018
22236,91457_20190211,02/11/2019 12:00:00 AM,88,Routine - Unscheduled,91457,2019-02-11,2019
22237,91457_20190826,08/26/2019 12:00:00 AM,90,Routine - Unscheduled,91457,2019-08-26,2019
22274,91502_20170705,07/05/2017 12:00:00 AM,-1,New Construction,91502,2017-07-05,2017
22275,91502_20170706,07/06/2017 12:00:00 AM,-1,New Construction,91502,2017-07-06,2017
22276,91502_20180530,05/30/2018 12:00:00 AM,96,Routine - Unscheduled,91502,2018-05-30,2018
22277,91502_20180606,06/06/2018 12:00:00 AM,-1,Reinspection/Followup,91502,2018-06-06,2018
22579,91989_20170707,07/07/2017 12:00:00 AM,-1,New Construction,91989,2017-07-07,2017
22580,91989_20170802,08/02/2017 12:00:00 AM,-1,New Construction,91989,2017-08-02,2017
22581,91989_20170803,08/03/2017 12:00:00 AM,-1,Non-inspection site visit,91989,2017-08-03,2017
22582,91989_20170808,08/08/2017 12:00:00 AM,-1,New Ownership,91989,2017-08-08,2017
22583,91989_20171004,10/04/2017 12:00:00 AM,94,Routine - Unscheduled,91989,2017-10-04,2017
22584,91989_20180411,04/11/2018 12:00:00 AM,100,Routine - Unscheduled,91989,2018-04-11,2018
22585,91989_20181002,10/02/2018 12:00:00 AM,92,Routine - Unscheduled,91989,2018-10-02,2018
22586,91989_20190425,04/25/2019 12:00:00 AM,96,Routine - Unscheduled,91989,2019-04-25,2019
22587,91989_20190507,05/07/2019 12:00:00 AM,-1,Reinspection/Followup,91989,2019-05-07,2019
22607,92029_20170808,08/08/2017 12:00:00 AM,-1,New Ownership,92029,2017-08-08,2017
22608,92029_20170817,08/17/2017 12:00:00 AM,-1,New Ownership,92029,2017-08-17,2017
22609,92029_20180509,05/09/2018 12:00:00 AM,88,Routine - Unscheduled,92029,2018-05-09,2018
22610,92029_20190125,01/25/2019 12:00:00 AM,90,Routine - Unscheduled,92029,2019-01-25,2019
22611,92029_20190214,02/14/2019 12:00:00 AM,-1,Reinspection/Followup,92029,2019-02-14,2019
22612,92029_20190225,02/25/2019 12:00:00 AM,-1,Reinspection/Followup,92029,2019-02-25,2019
22613,92029_20190725,07/25/2019 12:00:00 AM,96,Routine - Unscheduled,92029,2019-07-25,2019
22707,92174_20170707,07/07/2017 12:00:00 AM,-1,New Ownership,92174,2017-07-07,2017
22708,92174_20170929,09/29/2017 12:00:00 AM,100,Routine - Unscheduled,92174,2017-09-29,2017
22709,92174_20190207,02/07/2019 12:00:00 AM,90,Routine - Unscheduled,92174,2019-02-07,2019
22757,92242_20181130,11/30/2018 12:00:00 AM,90,Routine - Unscheduled,92242,2018-11-30,2018
22758,92242_20190312,03/12/2019 12:00:00 AM,-1,New Ownership,92242,2019-03-12,2019
22845,92409_20170726,07/26/2017 12:00:00 AM,-1,Non-inspection site visit,92409,2017-07-26,2017
22846,92409_20170727,07/27/2017 12:00:00 AM,-1,New Ownership,92409,2017-07-27,2017
22847,92409_20170925,09/25/2017 12:00:00 AM,98,Routine - Unscheduled,92409,2017-09-25,2017
23084,92825_20171108,11/08/2017 12:00:00 AM,-1,New Ownership,92825,2017-11-08,2017
23085,92825_20180803,08/03/2018 12:00:00 AM,75,Routine - Unscheduled,92825,2018-08-03,2018
23086,92825_20180815,08/15/2018 12:00:00 AM,-1,Reinspection/Followup,92825,2018-08-15,2018
23087,92825_20180824,08/24/2018 12:00:00 AM,-1,Reinspection/Followup,92825,2018-08-24,2018
23249,93105_20171006,10/06/2017 12:00:00 AM,-1,New Ownership,93105,2017-10-06,2017
23250,93105_20171114,11/14/2017 12:00:00 AM,-1,New Ownership - Followup,93105,2017-11-14,2017
23251,93105_20180130,01/30/2018 12:00:00 AM,96,Routine - Unscheduled,93105,2018-01-30,2018
23252,93105_20190515,05/15/2019 12:00:00 AM,-1,Complaint,93105,2019-05-15,2019
23253,93105_20190516,05/16/2019 12:00:00 AM,-1,Reinspection/Followup,93105,2019-05-16,2019
23254,93105_20190528,05/28/2019 12:00:00 AM,-1,Reinspection/Followup,93105,2019-05-28,2019
23255,93105_20190529,05/29/2019 12:00:00 AM,-1,Reinspection/Followup,93105,2019-05-29,2019
23292,93187_20171019,10/19/2017 12:00:00 AM,-1,New Ownership,93187,2017-10-19,2017
23293,93187_20180509,05/09/2018 12:00:00 AM,87,Routine - Unscheduled,93187,2018-05-09,2018
23294,93187_20181207,12/07/2018 12:00:00 AM,90,Routine - Unscheduled,93187,2018-12-07,2018
23295,93187_20181214,12/14/2018 12:00:00 AM,-1,Reinspection/Followup,93187,2018-12-14,2018
23296,93187_20190611,06/11/2019 12:00:00 AM,88,Routine - Unscheduled,93187,2019-06-11,2019
23297,93187_20190618,06/18/2019 12:00:00 AM,-1,Reinspection/Followup,93187,2019-06-18,2019
23388,93336_20180314,03/14/2018 12:00:00 AM,-1,New Ownership,93336,2018-03-14,2018
23389,93336_20180410,04/10/2018 12:00:00 AM,-1,Complaint,93336,2018-04-10,2018
23390,93336_20190312,03/12/2019 12:00:00 AM,88,Routine - Unscheduled,93336,2019-03-12,2019
23406,93401_20171130,11/30/2017 12:00:00 AM,-1,New Ownership,93401,2017-11-30,2017
23407,93401_20180103,01/03/2018 12:00:00 AM,-1,New Ownership - Followup,93401,2018-01-03,2018
23408,93401_20180712,07/12/2018 12:00:00 AM,90,Routine - Unscheduled,93401,2018-07-12,2018
23409,93401_20190322,03/22/2019 12:00:00 AM,85,Routine - Unscheduled,93401,2019-03-22,2019
23452,93473_20180413,04/13/2018 12:00:00 AM,-1,New Ownership,93473,2018-04-13,2018
23453,93473_20181210,12/10/2018 12:00:00 AM,98,Routine - Unscheduled,93473,2018-12-10,2018
23454,93473_20190816,08/16/2019 12:00:00 AM,96,Routine - Unscheduled,93473,2019-08-16,2019
23488,93536_20171106,11/06/2017 12:00:00 AM,-1,New Ownership,93536,2017-11-06,2017
23489,93536_20171208,12/08/2017 12:00:00 AM,-1,New Ownership,93536,2017-12-08,2017
23490,93536_20171213,12/13/2017 12:00:00 AM,94,Routine - Unscheduled,93536,2017-12-13,2017
23491,93536_20180514,05/14/2018 12:00:00 AM,96,Routine - Unscheduled,93536,2018-05-14,2018
23492,93539_20171205,12/05/2017 12:00:00 AM,-1,New Ownership,93539,2017-12-05,2017
23493,93539_20190612,06/12/2019 12:00:00 AM,85,Routine - Unscheduled,93539,2019-06-12,2019
23494,93539_20190715,07/15/2019 12:00:00 AM,-1,Reinspection/Followup,93539,2019-07-15,2019
23518,93572_20180315,03/15/2018 12:00:00 AM,-1,New Construction,93572,2018-03-15,2018
23519,93572_20180328,03/28/2018 12:00:00 AM,-1,New Construction,93572,2018-03-28,2018
23520,93572_20180629,06/29/2018 12:00:00 AM,92,Routine - Unscheduled,93572,2018-06-29,2018
23521,93572_20190417,04/17/2019 12:00:00 AM,96,Routine - Unscheduled,93572,2019-04-17,2019
23582,93822_20171108,11/08/2017 12:00:00 AM,-1,New Construction,93822,2017-11-08,2017
23583,93822_20171221,12/21/2017 12:00:00 AM,-1,New Ownership,93822,2017-12-21,2017
23584,93822_20180105,01/05/2018 12:00:00 AM,-1,New Construction,93822,2018-01-05,2018
23585,93822_20180109,01/09/2018 12:00:00 AM,-1,New Ownership - Followup,93822,2018-01-09,2018
23586,93822_20180111,01/11/2018 12:00:00 AM,-1,New Ownership,93822,2018-01-11,2018
23587,93822_20180417,04/17/2018 12:00:00 AM,96,Routine - Unscheduled,93822,2018-04-17,2018
23622,93913_20180222,02/22/2018 12:00:00 AM,92,Routine - Unscheduled,93913,2018-02-22,2018
23623,93913_20190225,02/25/2019 12:00:00 AM,78,Routine - Unscheduled,93913,2019-02-25,2019
23624,93913_20190304,03/04/2019 12:00:00 AM,-1,Reinspection/Followup,93913,2019-03-04,2019
23635,93947_20171227,12/27/2017 12:00:00 AM,-1,New Ownership,93947,2017-12-27,2017
23636,93947_20180104,01/04/2018 12:00:00 AM,-1,New Ownership - Followup,93947,2018-01-04,2018
23637,93947_20180213,02/13/2018 12:00:00 AM,96,Routine - Unscheduled,93947,2018-02-13,2018
23638,93947_20181130,11/30/2018 12:00:00 AM,89,Routine - Unscheduled,93947,2018-11-30,2018
23639,93947_20190605,06/05/2019 12:00:00 AM,92,Routine - Unscheduled,93947,2019-06-05,2019
23750,94126_20180221,02/21/2018 12:00:00 AM,-1,New Ownership,94126,2018-02-21,2018
23751,94126_20180309,03/09/2018 12:00:00 AM,-1,New Construction,94126,2018-03-09,2018
23752,94126_20180328,03/28/2018 12:00:00 AM,-1,New Construction,94126,2018-03-28,2018
23753,94126_20180416,04/16/2018 12:00:00 AM,-1,New Ownership - Followup,94126,2018-04-16,2018
23754,94126_20180501,05/01/2018 12:00:00 AM,-1,New Ownership - Followup,94126,2018-05-01,2018
23755,94126_20180822,08/22/2018 12:00:00 AM,94,Routine - Unscheduled,94126,2018-08-22,2018
23756,94126_20190417,04/17/2019 12:00:00 AM,100,Routine - Unscheduled,94126,2019-04-17,2019
23757,94127_20180625,06/25/2018 12:00:00 AM,-1,New Ownership,94127,2018-06-25,2018
23758,94127_20180629,06/29/2018 12:00:00 AM,-1,New Ownership - Followup,94127,2018-06-29,2018
23759,94127_20190508,05/08/2019 12:00:00 AM,94,Routine - Unscheduled,94127,2019-05-08,2019
23844,94280_20180403,04/03/2018 12:00:00 AM,-1,New Construction,94280,2018-04-03,2018
23845,94280_20180427,04/27/2018 12:00:00 AM,-1,New Construction,94280,2018-04-27,2018
23846,94280_20180430,04/30/2018 12:00:00 AM,-1,New Ownership,94280,2018-04-30,2018
23847,94280_20180808,08/08/2018 12:00:00 AM,100,Routine - Unscheduled,94280,2018-08-08,2018
23854,94318_20180126,01/26/2018 12:00:00 AM,-1,New Ownership,94318,2018-01-26,2018
23855,94318_20190315,03/15/2019 12:00:00 AM,-1,New Construction,94318,2019-03-15,2019
23856,94318_20190522,05/22/2019 12:00:00 AM,88,Routine - Unscheduled,94318,2019-05-22,2019
23909,943_20161104,11/04/2016 12:00:00 AM,87,Routine - Unscheduled,943,2016-11-04,2016
23910,943_20180426,04/26/2018 12:00:00 AM,76,Routine - Unscheduled,943,2018-04-26,2018
23911,943_20180503,05/03/2018 12:00:00 AM,-1,Reinspection/Followup,943,2018-05-03,2018
23912,943_20180504,05/04/2018 12:00:00 AM,-1,Complaint,943,2018-05-04,2018
23913,943_20180702,07/02/2018 12:00:00 AM,-1,Complaint,943,2018-07-02,2018
24007,94578_20180129,01/29/2018 12:00:00 AM,-1,New Construction,94578,2018-01-29,2018
24008,94578_20180214,02/14/2018 12:00:00 AM,-1,New Construction,94578,2018-02-14,2018
24009,94578_20180223,02/23/2018 12:00:00 AM,-1,New Ownership,94578,2018-02-23,2018
24010,94578_20180226,02/26/2018 12:00:00 AM,-1,New Ownership - Followup,94578,2018-02-26,2018
24011,94578_20180509,05/09/2018 12:00:00 AM,100,Routine - Unscheduled,94578,2018-05-09,2018
24012,94578_20190724,07/24/2019 12:00:00 AM,96,Routine - Unscheduled,94578,2019-07-24,2019
24013,94578_20190731,07/31/2019 12:00:00 AM,-1,Reinspection/Followup,94578,2019-07-31,2019
24014,94578_20190912,09/12/2019 12:00:00 AM,-1,Complaint,94578,2019-09-12,2019
24033,94605_20180307,03/07/2018 12:00:00 AM,-1,New Construction,94605,2018-03-07,2018
24034,94605_20180420,04/20/2018 12:00:00 AM,-1,New Construction,94605,2018-04-20,2018
24035,94605_20180430,04/30/2018 12:00:00 AM,-1,New Construction,94605,2018-04-30,2018
24036,94605_20180504,05/04/2018 12:00:00 AM,-1,New Ownership - Followup,94605,2018-05-04,2018
24037,94605_20180523,05/23/2018 12:00:00 AM,-1,Non-inspection site visit,94605,2018-05-23,2018
24038,94605_20180531,05/31/2018 12:00:00 AM,91,Routine - Unscheduled,94605,2018-05-31,2018
24039,94605_20180611,06/11/2018 12:00:00 AM,-1,Reinspection/Followup,94605,2018-06-11,2018
24040,94605_20190205,02/05/2019 12:00:00 AM,92,Routine - Unscheduled,94605,2019-02-05,2019
24041,94605_20190402,04/02/2019 12:00:00 AM,-1,Complaint,94605,2019-04-02,2019
24061,94616_20180426,04/26/2018 12:00:00 AM,-1,Non-inspection site visit,94616,2018-04-26,2018
24062,94616_20180601,06/01/2018 12:00:00 AM,96,Routine - Unscheduled,94616,2018-06-01,2018
24063,94616_20190819,08/19/2019 12:00:00 AM,90,Routine - Unscheduled,94616,2019-08-19,2019
24064,94616_20190822,08/22/2019 12:00:00 AM,-1,Reinspection/Followup,94616,2019-08-22,2019
24186,94703_20180420,04/20/2018 12:00:00 AM,89,Routine - Unscheduled,94703,2018-04-20,2018
24187,94703_20180503,05/03/2018 12:00:00 AM,-1,New Ownership - Followup,94703,2018-05-03,2018
24188,94703_20190403,04/03/2019 12:00:00 AM,90,Routine - Unscheduled,94703,2019-04-03,2019
24189,94703_20190411,04/11/2019 12:00:00 AM,-1,Reinspection/Followup,94703,2019-04-11,2019
24203,94722_20180228,02/28/2018 12:00:00 AM,-1,New Ownership,94722,2018-02-28,2018
24204,94722_20180411,04/11/2018 12:00:00 AM,-1,Non-inspection site visit,94722,2018-04-11,2018
24205,94722_20180419,04/19/2018 12:00:00 AM,-1,New Ownership,94722,2018-04-19,2018
24206,94722_20181025,10/25/2018 12:00:00 AM,88,Routine - Unscheduled,94722,2018-10-25,2018
24350,94928_20181213,12/13/2018 12:00:00 AM,71,Routine - Unscheduled,94928,2018-12-13,2018
24351,94928_20181217,12/17/2018 12:00:00 AM,-1,Reinspection/Followup,94928,2018-12-17,2018
24352,94928_20190110,01/10/2019 12:00:00 AM,-1,Reinspection/Followup,94928,2019-01-10,2019
24353,94928_20190301,03/01/2019 12:00:00 AM,-1,Reinspection/Followup,94928,2019-03-01,2019
24354,94928_20190822,08/22/2019 12:00:00 AM,90,Routine - Unscheduled,94928,2019-08-22,2019
24418,94959_20180402,04/02/2018 12:00:00 AM,-1,New Ownership,94959,2018-04-02,2018
24419,94959_20180705,07/05/2018 12:00:00 AM,80,Routine - Unscheduled,94959,2018-07-05,2018
24420,94959_20180716,07/16/2018 12:00:00 AM,-1,Reinspection/Followup,94959,2018-07-16,2018
24421,94959_20181203,12/03/2018 12:00:00 AM,82,Routine - Unscheduled,94959,2018-12-03,2018
24422,94959_20181206,12/06/2018 12:00:00 AM,-1,Reinspection/Followup,94959,2018-12-06,2018
24423,94959_20190509,05/09/2019 12:00:00 AM,85,Routine - Unscheduled,94959,2019-05-09,2019
24424,94959_20190516,05/16/2019 12:00:00 AM,-1,Reinspection/Followup,94959,2019-05-16,2019
24616,95114_20180305,03/05/2018 12:00:00 AM,-1,New Construction,95114,2018-03-05,2018
24617,95114_20180521,05/21/2018 12:00:00 AM,-1,New Ownership,95114,2018-05-21,2018
24618,95114_20180724,07/24/2018 12:00:00 AM,91,Routine - Unscheduled,95114,2018-07-24,2018
24619,95114_20190227,02/27/2019 12:00:00 AM,84,Routine - Unscheduled,95114,2019-02-27,2019
24620,95114_20190306,03/06/2019 12:00:00 AM,-1,Reinspection/Followup,95114,2019-03-06,2019
24621,95114_20190313,03/13/2019 12:00:00 AM,-1,Reinspection/Followup,95114,2019-03-13,2019
24622,95114_20190905,09/05/2019 12:00:00 AM,89,Routine - Unscheduled,95114,2019-09-05,2019
24623,95114_20190912,09/12/2019 12:00:00 AM,-1,Reinspection/Followup,95114,2019-09-12,2019
24679,95177_20180321,03/21/2018 12:00:00 AM,-1,New Ownership,95177,2018-03-21,2018
24680,95177_20180409,04/09/2018 12:00:00 AM,-1,New Ownership - Followup,95177,2018-04-09,2018
24681,95177_20181210,12/10/2018 12:00:00 AM,85,Routine - Unscheduled,95177,2018-12-10,2018
24938,95539_20180718,07/18/2018 12:00:00 AM,-1,New Ownership - Followup,95539,2018-07-18,2018
24939,95539_20180820,08/20/2018 12:00:00 AM,92,Routine - Unscheduled,95539,2018-08-20,2018
24940,95539_20180906,09/06/2018 12:00:00 AM,-1,Reinspection/Followup,95539,2018-09-06,2018
24941,95539_20190402,04/02/2019 12:00:00 AM,82,Routine - Unscheduled,95539,2019-04-02,2019
24942,95554_20180516,05/16/2018 12:00:00 AM,-1,New Construction,95554,2018-05-16,2018
24943,95554_20180606,06/06/2018 12:00:00 AM,-1,New Construction,95554,2018-06-06,2018
24944,95554_20180618,06/18/2018 12:00:00 AM,-1,New Ownership,95554,2018-06-18,2018
24945,95554_20180716,07/16/2018 12:00:00 AM,96,Routine - Unscheduled,95554,2018-07-16,2018
24983,95621_20180423,04/23/2018 12:00:00 AM,-1,New Ownership,95621,2018-04-23,2018
24984,95621_20180508,05/08/2018 12:00:00 AM,100,Routine - Unscheduled,95621,2018-05-08,2018
24985,95621_20181217,12/17/2018 12:00:00 AM,100,Routine - Unscheduled,95621,2018-12-17,2018
24986,95621_20190423,04/23/2019 12:00:00 AM,-1,Complaint,95621,2019-04-23,2019
25000,95657_20180413,04/13/2018 12:00:00 AM,-1,New Construction,95657,2018-04-13,2018
25001,95657_20180615,06/15/2018 12:00:00 AM,-1,New Construction,95657,2018-06-15,2018
25002,95657_20180620,06/20/2018 12:00:00 AM,-1,New Ownership,95657,2018-06-20,2018
25003,95657_20180706,07/06/2018 12:00:00 AM,100,Routine - Unscheduled,95657,2018-07-06,2018
