iid,date,score,type,bid,timestamp,year
87628_20190225,02/25/2019 12:00:00 AM,-1,Reinspection/Followup,87628,2019-02-25,2019
87628_20190730,07/30/2019 12:00:00 AM,-1,Structural Inspection,87628,2019-07-30,2019
87648_20161202,12/02/2016 12:00:00 AM,94,Routine - Unscheduled,87648,2016-12-02,2016
87648_20180405,04/05/2018 12:00:00 AM,86,Routine - Unscheduled,87648,2018-04-05,2018
87648_20180427,04/27/2018 12:00:00 AM,-1,Reinspection/Followup,87648,2018-04-27,2018
87765_20161018,10/18/2016 12:00:00 AM,-1,New Ownership,87765,2016-10-18,2016
87765_20161121,11/21/2016 12:00:00 AM,-1,Complaint Reinspection/Followup,87765,2016-11-21,2016
87765_20170313,03/13/2017 12:00:00 AM,79,Routine - Unscheduled,87765,2017-03-13,2017
87765_20180905,09/05/2018 12:00:00 AM,86,Routine - Unscheduled,87765,2018-09-05,2018
87765_20180912,09/12/2018 12:00:00 AM,-1,Reinspection/Followup,87765,2018-09-12,2018
87782_20161213,12/13/2016 12:00:00 AM,-1,New Construction,87782,2016-12-13,2016
87782_20170117,01/17/2017 12:00:00 AM,-1,New Construction,87782,2017-01-17,2017
87782_20170126,01/26/2017 12:00:00 AM,-1,Reinspection/Followup,87782,2017-01-26,2017
87782_20170927,09/27/2017 12:00:00 AM,93,Routine - Unscheduled,87782,2017-09-27,2017
87782_20171004,10/04/2017 12:00:00 AM,-1,Reinspection/Followup,87782,2017-10-04,2017
87782_20171120,11/20/2017 12:00:00 AM,-1,Complaint,87782,2017-11-20,2017
87782_20180502,05/02/2018 12:00:00 AM,96,Routine - Unscheduled,87782,2018-05-02,2018
87782_20190506,05/06/2019 12:00:00 AM,98,Routine - Unscheduled,87782,2019-05-06,2019
88082_20171115,11/15/2017 12:00:00 AM,86,Routine - Unscheduled,88082,2017-11-15,2017
88082_20171204,12/04/2017 12:00:00 AM,-1,Reinspection/Followup,88082,2017-12-04,2017
88082_20181226,12/26/2018 12:00:00 AM,74,Routine - Unscheduled,88082,2018-12-26,2018
88082_20190115,01/15/2019 12:00:00 AM,-1,Reinspection/Followup,88082,2019-01-15,2019
88082_20190617,06/17/2019 12:00:00 AM,-1,Complaint,88082,2019-06-17,2019
88082_20190712,07/12/2019 12:00:00 AM,-1,Complaint Reinspection/Followup,88082,2019-07-12,2019
88082_20190729,07/29/2019 12:00:00 AM,-1,Complaint Reinspection/Followup,88082,2019-07-29,2019
88091_20161004,10/04/2016 12:00:00 AM,-1,New Ownership,88091,2016-10-04,2016
88091_20180126,01/26/2018 12:00:00 AM,89,Routine - Unscheduled,88091,2018-01-26,2018
88113_20180108,01/08/2018 12:00:00 AM,90,Routine - Unscheduled,88113,2018-01-08,2018
88113_20180131,01/31/2018 12:00:00 AM,-1,New Construction,88113,2018-01-31,2018
88113_20180202,02/02/2018 12:00:00 AM,-1,Reinspection/Followup,88113,2018-02-02,2018
88113_20180307,03/07/2018 12:00:00 AM,-1,New Construction,88113,2018-03-07,2018
88113_20180912,09/12/2018 12:00:00 AM,87,Routine - Unscheduled,88113,2018-09-12,2018
88113_20180921,09/21/2018 12:00:00 AM,-1,Reinspection/Followup,88113,2018-09-21,2018
88113_20190816,08/16/2019 12:00:00 AM,85,Routine - Unscheduled,88113,2019-08-16,2019
88113_20190830,08/30/2019 12:00:00 AM,-1,Reinspection/Followup,88113,2019-08-30,2019
88139_20161121,11/21/2016 12:00:00 AM,83,Routine - Unscheduled,88139,2016-11-21,2016
88139_20180109,01/09/2018 12:00:00 AM,88,Routine - Unscheduled,88139,2018-01-09,2018
88139_20180118,01/18/2018 12:00:00 AM,-1,Reinspection/Followup,88139,2018-01-18,2018
88139_20190821,08/21/2019 12:00:00 AM,94,Routine - Unscheduled,88139,2019-08-21,2019
88380_20170927,09/27/2017 12:00:00 AM,98,Routine - Unscheduled,88380,2017-09-27,2017
88380_20180314,03/14/2018 12:00:00 AM,100,Routine - Unscheduled,88380,2018-03-14,2018
88380_20190515,05/15/2019 12:00:00 AM,100,Routine - Unscheduled,88380,2019-05-15,2019
88475_20180321,03/21/2018 12:00:00 AM,-1,Complaint,88475,2018-03-21,2018
88475_20180420,04/20/2018 12:00:00 AM,83,Routine - Unscheduled,88475,2018-04-20,2018
88475_20180423,04/23/2018 12:00:00 AM,-1,Reinspection/Followup,88475,2018-04-23,2018
88475_20181120,11/20/2018 12:00:00 AM,-1,Complaint,88475,2018-11-20,2018
88475_20181130,11/30/2018 12:00:00 AM,-1,Complaint Reinspection/Followup,88475,2018-11-30,2018
88475_20190129,01/29/2019 12:00:00 AM,-1,Non-inspection site visit,88475,2019-01-29,2019
88475_20190208,02/08/2019 12:00:00 AM,-1,Non-inspection site visit,88475,2019-02-08,2019
88475_20190522,05/22/2019 12:00:00 AM,92,Routine - Unscheduled,88475,2019-05-22,2019
884_20161005,10/05/2016 12:00:00 AM,83,Routine - Unscheduled,884,2016-10-05,2016
884_20161012,10/12/2016 12:00:00 AM,-1,Reinspection/Followup,884,2016-10-12,2016
884_20171206,12/06/2017 12:00:00 AM,92,Routine - Unscheduled,884,2017-12-06,2017
884_20171213,12/13/2017 12:00:00 AM,-1,Reinspection/Followup,884,2017-12-13,2017
884_20181205,12/05/2018 12:00:00 AM,90,Routine - Unscheduled,884,2018-12-05,2018
88539_20161215,12/15/2016 12:00:00 AM,90,Routine - Unscheduled,88539,2016-12-15,2016
88539_20180126,01/26/2018 12:00:00 AM,100,Routine - Unscheduled,88539,2018-01-26,2018
88539_20180614,06/14/2018 12:00:00 AM,-1,Foodborne Illness Investigation,88539,2018-06-14,2018
88539_20190204,02/04/2019 12:00:00 AM,90,Routine - Unscheduled,88539,2019-02-04,2019
88539_20190304,03/04/2019 12:00:00 AM,-1,Reinspection/Followup,88539,2019-03-04,2019
88539_20190906,09/06/2019 12:00:00 AM,92,Routine - Unscheduled,88539,2019-09-06,2019
88539_20190912,09/12/2019 12:00:00 AM,-1,Reinspection/Followup,88539,2019-09-12,2019
88574_20161121,11/21/2016 12:00:00 AM,86,Routine - Unscheduled,88574,2016-11-21,2016
88574_20161212,12/12/2016 12:00:00 AM,-1,Reinspection/Followup,88574,2016-12-12,2016
88574_20171214,12/14/2017 12:00:00 AM,96,Routine - Unscheduled,88574,2017-12-14,2017
88577_20161109,11/09/2016 12:00:00 AM,71,Routine - Unscheduled,88577,2016-11-09,2016
88577_20161221,12/21/2016 12:00:00 AM,-1,New Ownership,88577,2016-12-21,2016
88577_20180210,02/10/2018 12:00:00 AM,91,Routine - Unscheduled,88577,2018-02-10,2018
88577_20180217,02/17/2018 12:00:00 AM,-1,Reinspection/Followup,88577,2018-02-17,2018
88688_20161108,11/08/2016 12:00:00 AM,-1,New Ownership,88688,2016-11-08,2016
88688_20170111,01/11/2017 12:00:00 AM,90,Routine - Unscheduled,88688,2017-01-11,2017
88688_20170131,01/31/2017 12:00:00 AM,-1,Reinspection/Followup,88688,2017-01-31,2017
88688_20180724,07/24/2018 12:00:00 AM,90,Routine - Unscheduled,88688,2018-07-24,2018
88688_20190128,01/28/2019 12:00:00 AM,85,Routine - Unscheduled,88688,2019-01-28,2019
88688_20190204,02/04/2019 12:00:00 AM,-1,Reinspection/Followup,88688,2019-02-04,2019
88688_20190812,08/12/2019 12:00:00 AM,88,Routine - Unscheduled,88688,2019-08-12,2019
88688_20190913,09/13/2019 12:00:00 AM,-1,Reinspection/Followup,88688,2019-09-13,2019
88821_20170217,02/17/2017 12:00:00 AM,-1,Reinspection/Followup,88821,2017-02-17,2017
88821_20170306,03/06/2017 12:00:00 AM,-1,Non-inspection site visit,88821,2017-03-06,2017
88821_20170414,04/14/2017 12:00:00 AM,94,Routine - Unscheduled,88821,2017-04-14,2017
88821_20180904,09/04/2018 12:00:00 AM,-1,Reinspection/Followup,88821,2018-09-04,2018
88954_20170908,09/08/2017 12:00:00 AM,96,Routine - Unscheduled,88954,2017-09-08,2017
88954_20180820,08/20/2018 12:00:00 AM,91,Routine - Unscheduled,88954,2018-08-20,2018
88954_20190314,03/14/2019 12:00:00 AM,93,Routine - Unscheduled,88954,2019-03-14,2019
88954_20190923,09/23/2019 12:00:00 AM,92,Routine - Unscheduled,88954,2019-09-23,2019
89025_20161027,10/27/2016 12:00:00 AM,72,Routine - Unscheduled,89025,2016-10-27,2016
89025_20161220,12/20/2016 12:00:00 AM,-1,New Ownership,89025,2016-12-20,2016
89025_20171003,10/03/2017 12:00:00 AM,90,Routine - Unscheduled,89025,2017-10-03,2017
89025_20171010,10/10/2017 12:00:00 AM,-1,Reinspection/Followup,89025,2017-10-10,2017
89025_20181012,10/12/2018 12:00:00 AM,84,Routine - Unscheduled,89025,2018-10-12,2018
89025_20181019,10/19/2018 12:00:00 AM,-1,Reinspection/Followup,89025,2018-10-19,2018
89025_20181026,10/26/2018 12:00:00 AM,-1,Reinspection/Followup,89025,2018-10-26,2018
89025_20190416,04/16/2019 12:00:00 AM,83,Routine - Unscheduled,89025,2019-04-16,2019
89025_20190418,04/18/2019 12:00:00 AM,-1,Reinspection/Followup,89025,2019-04-18,2019
89128_20170320,03/20/2017 12:00:00 AM,90,Routine - Unscheduled,89128,2017-03-20,2017
89128_20190225,02/25/2019 12:00:00 AM,86,Routine - Unscheduled,89128,2019-02-25,2019
89128_20190307,03/07/2019 12:00:00 AM,-1,Reinspection/Followup,89128,2019-03-07,2019
89128_20190717,07/17/2019 12:00:00 AM,92,Routine - Unscheduled,89128,2019-07-17,2019
89138_20170626,06/26/2017 12:00:00 AM,-1,New Construction,89138,2017-06-26,2017
89138_20171012,10/12/2017 12:00:00 AM,-1,New Construction,89138,2017-10-12,2017
89138_20171020,10/20/2017 12:00:00 AM,-1,New Ownership,89138,2017-10-20,2017
89138_20171023,10/23/2017 12:00:00 AM,-1,New Ownership - Followup,89138,2017-10-23,2017
89138_20171205,12/05/2017 12:00:00 AM,100,Routine - Unscheduled,89138,2017-12-05,2017
89138_20180606,06/06/2018 12:00:00 AM,100,Routine - Unscheduled,89138,2018-06-06,2018
89138_20190822,08/22/2019 12:00:00 AM,100,Routine - Unscheduled,89138,2019-08-22,2019
89141_20170225,02/25/2017 12:00:00 AM,-1,New Ownership,89141,2017-02-25,2017
89141_20180206,02/06/2018 12:00:00 AM,-1,New Ownership,89141,2018-02-06,2018
89141_20180306,03/06/2018 12:00:00 AM,-1,New Ownership - Followup,89141,2018-03-06,2018
89141_20180626,06/26/2018 12:00:00 AM,60,Routine - Unscheduled,89141,2018-06-26,2018
89141_20180628,06/28/2018 12:00:00 AM,-1,Reinspection/Followup,89141,2018-06-28,2018
89141_20180629,06/29/2018 12:00:00 AM,-1,Reinspection/Followup,89141,2018-06-29,2018
89141_20180630,06/30/2018 12:00:00 AM,-1,Reinspection/Followup,89141,2018-06-30,2018
89141_20180918,09/18/2018 12:00:00 AM,-1,Reinspection/Followup,89141,2018-09-18,2018
89141_20181019,10/19/2018 12:00:00 AM,-1,Reinspection/Followup,89141,2018-10-19,2018
89141_20190725,07/25/2019 12:00:00 AM,73,Routine - Unscheduled,89141,2019-07-25,2019
89141_20190726,07/26/2019 12:00:00 AM,-1,Reinspection/Followup,89141,2019-07-26,2019
89141_20190802,08/02/2019 12:00:00 AM,-1,Reinspection/Followup,89141,2019-08-02,2019
89141_20190924,09/24/2019 12:00:00 AM,-1,Structural Inspection,89141,2019-09-24,2019
89191_20161027,10/27/2016 12:00:00 AM,94,Routine - Unscheduled,89191,2016-10-27,2016
89191_20170320,03/20/2017 12:00:00 AM,-1,Non-inspection site visit,89191,2017-03-20,2017
89191_20170907,09/07/2017 12:00:00 AM,96,Routine - Unscheduled,89191,2017-09-07,2017
89191_20181023,10/23/2018 12:00:00 AM,-1,Non-inspection site visit,89191,2018-10-23,2018
89475_20161110,11/10/2016 12:00:00 AM,-1,New Ownership,89475,2016-11-10,2016
89475_20161130,11/30/2016 12:00:00 AM,-1,Reinspection/Followup,89475,2016-11-30,2016
89475_20170209,02/09/2017 12:00:00 AM,-1,Non-inspection site visit,89475,2017-02-09,2017
89475_20180308,03/08/2018 12:00:00 AM,92,Routine - Unscheduled,89475,2018-03-08,2018
89475_20180406,04/06/2018 12:00:00 AM,-1,Reinspection/Followup,89475,2018-04-06,2018
89475_20190821,08/21/2019 12:00:00 AM,94,Routine - Unscheduled,89475,2019-08-21,2019
89497_20161202,12/02/2016 12:00:00 AM,-1,New Construction,89497,2016-12-02,2016
89497_20161216,12/16/2016 12:00:00 AM,-1,New Construction,89497,2016-12-16,2016
89497_20170110,01/10/2017 12:00:00 AM,-1,New Ownership,89497,2017-01-10,2017
89497_20180622,06/22/2018 12:00:00 AM,77,Routine - Unscheduled,89497,2018-06-22,2018
89497_20180802,08/02/2018 12:00:00 AM,-1,Reinspection/Followup,89497,2018-08-02,2018
89497_20190326,03/26/2019 12:00:00 AM,87,Routine - Unscheduled,89497,2019-03-26,2019
89643_20161212,12/12/2016 12:00:00 AM,-1,New Construction,89643,2016-12-12,2016
89643_20170118,01/18/2017 12:00:00 AM,94,Routine - Unscheduled,89643,2017-01-18,2017
89643_20170921,09/21/2017 12:00:00 AM,-1,Non-inspection site visit,89643,2017-09-21,2017
89643_20170927,09/27/2017 12:00:00 AM,92,Routine - Unscheduled,89643,2017-09-27,2017
89643_20171011,10/11/2017 12:00:00 AM,-1,Non-inspection site visit,89643,2017-10-11,2017
89643_20180315,03/15/2018 12:00:00 AM,98,Routine - Unscheduled,89643,2018-03-15,2018
89643_20180925,09/25/2018 12:00:00 AM,94,Routine - Unscheduled,89643,2018-09-25,2018
89643_20190329,03/29/2019 12:00:00 AM,92,Routine - Unscheduled,89643,2019-03-29,2019
89722_20161028,10/28/2016 12:00:00 AM,-1,New Construction,89722,2016-10-28,2016
89722_20170124,01/24/2017 12:00:00 AM,-1,Structural Inspection,89722,2017-01-24,2017
89722_20170714,07/14/2017 12:00:00 AM,92,Routine - Unscheduled,89722,2017-07-14,2017
89722_20190513,05/13/2019 12:00:00 AM,-1,Structural Inspection,89722,2019-05-13,2019
89728_20161130,11/30/2016 12:00:00 AM,-1,New Construction,89728,2016-11-30,2016
89728_20170317,03/17/2017 12:00:00 AM,89,Routine - Unscheduled,89728,2017-03-17,2017
89728_20170329,03/29/2017 12:00:00 AM,-1,Reinspection/Followup,89728,2017-03-29,2017
89728_20180122,01/22/2018 12:00:00 AM,91,Routine - Unscheduled,89728,2018-01-22,2018
89728_20180130,01/30/2018 12:00:00 AM,-1,Reinspection/Followup,89728,2018-01-30,2018
89728_20190517,05/17/2019 12:00:00 AM,92,Routine - Unscheduled,89728,2019-05-17,2019
89775_20161107,11/07/2016 12:00:00 AM,-1,New Construction,89775,2016-11-07,2016
89775_20161116,11/16/2016 12:00:00 AM,-1,New Construction,89775,2016-11-16,2016
89775_20171019,10/19/2017 12:00:00 AM,91,Routine - Unscheduled,89775,2017-10-19,2017
89775_20180502,05/02/2018 12:00:00 AM,91,Routine - Unscheduled,89775,2018-05-02,2018
89775_20181025,10/25/2018 12:00:00 AM,-1,Complaint,89775,2018-10-25,2018
89865_20161101,11/01/2016 12:00:00 AM,-1,New Construction,89865,2016-11-01,2016
89865_20161212,12/12/2016 12:00:00 AM,-1,New Construction,89865,2016-12-12,2016
89865_20161216,12/16/2016 12:00:00 AM,-1,New Construction,89865,2016-12-16,2016
89865_20170209,02/09/2017 12:00:00 AM,-1,New Ownership,89865,2017-02-09,2017
89865_20171026,10/26/2017 12:00:00 AM,94,Routine - Unscheduled,89865,2017-10-26,2017
90010_20170104,01/04/2017 12:00:00 AM,-1,New Ownership,90010,2017-01-04,2017
90010_20170105,01/05/2017 12:00:00 AM,96,Routine - Unscheduled,90010,2017-01-05,2017
90010_20170823,08/23/2017 12:00:00 AM,92,Routine - Unscheduled,90010,2017-08-23,2017
90010_20180709,07/09/2018 12:00:00 AM,94,Routine - Unscheduled,90010,2018-07-09,2018
90010_20190729,07/29/2019 12:00:00 AM,100,Routine - Unscheduled,90010,2019-07-29,2019
90147_20170215,02/15/2017 12:00:00 AM,-1,New Ownership,90147,2017-02-15,2017
90147_20170711,07/11/2017 12:00:00 AM,94,Routine - Unscheduled,90147,2017-07-11,2017
902_20170630,06/30/2017 12:00:00 AM,94,Routine - Unscheduled,902,2017-06-30,2017
902_20180619,06/19/2018 12:00:00 AM,100,Routine - Unscheduled,902,2018-06-19,2018
902_20190827,08/27/2019 12:00:00 AM,100,Routine - Unscheduled,902,2019-08-27,2019
90487_20170418,04/18/2017 12:00:00 AM,-1,New Ownership,90487,2017-04-18,2017
90487_20180102,01/02/2018 12:00:00 AM,83,Routine - Unscheduled,90487,2018-01-02,2018
90487_20180117,01/17/2018 12:00:00 AM,-1,Reinspection/Followup,90487,2018-01-17,2018
90487_20180124,01/24/2018 12:00:00 AM,-1,Reinspection/Followup,90487,2018-01-24,2018
90487_20180830,08/30/2018 12:00:00 AM,-1,Foodborne Illness Investigation,90487,2018-08-30,2018
90511_20170215,02/15/2017 12:00:00 AM,-1,New Ownership,90511,2017-02-15,2017
90511_20170224,02/24/2017 12:00:00 AM,-1,New Ownership,90511,2017-02-24,2017
90511_20170609,06/09/2017 12:00:00 AM,-1,Non-inspection site visit,90511,2017-06-09,2017
90511_20170802,08/02/2017 12:00:00 AM,89,Routine - Unscheduled,90511,2017-08-02,2017
90511_20180504,05/04/2018 12:00:00 AM,96,Routine - Unscheduled,90511,2018-05-04,2018
90511_20190702,07/02/2019 12:00:00 AM,90,Routine - Unscheduled,90511,2019-07-02,2019
90511_20190722,07/22/2019 12:00:00 AM,-1,Reinspection/Followup,90511,2019-07-22,2019
90568_20170314,03/14/2017 12:00:00 AM,-1,New Ownership,90568,2017-03-14,2017
90568_20171120,11/20/2017 12:00:00 AM,75,Routine - Unscheduled,90568,2017-11-20,2017
90568_20180302,03/02/2018 12:00:00 AM,-1,Reinspection/Followup,90568,2018-03-02,2018
90568_20180605,06/05/2018 12:00:00 AM,86,Routine - Unscheduled,90568,2018-06-05,2018
90568_20190417,04/17/2019 12:00:00 AM,87,Routine - Unscheduled,90568,2019-04-17,2019
90652_20170309,03/09/2017 12:00:00 AM,-1,New Ownership,90652,2017-03-09,2017
90652_20170311,03/11/2017 12:00:00 AM,-1,New Ownership,90652,2017-03-11,2017
90652_20170331,03/31/2017 12:00:00 AM,-1,Non-inspection site visit,90652,2017-03-31,2017
90652_20190320,03/20/2019 12:00:00 AM,81,Routine - Unscheduled,90652,2019-03-20,2019
90652_20190521,05/21/2019 12:00:00 AM,-1,Reinspection/Followup,90652,2019-05-21,2019
90652_20190917,09/17/2019 12:00:00 AM,88,Routine - Unscheduled,90652,2019-09-17,2019
90758_20170519,05/19/2017 12:00:00 AM,-1,New Construction,90758,2017-05-19,2017
90758_20170526,05/26/2017 12:00:00 AM,-1,New Construction,90758,2017-05-26,2017
90758_20170530,05/30/2017 12:00:00 AM,100,Routine - Unscheduled,90758,2017-05-30,2017
90758_20180125,01/25/2018 12:00:00 AM,94,Routine - Unscheduled,90758,2018-01-25,2018
90758_20180719,07/19/2018 12:00:00 AM,98,Routine - Unscheduled,90758,2018-07-19,2018
90758_20190822,08/22/2019 12:00:00 AM,96,Routine - Unscheduled,90758,2019-08-22,2019
90818_20170320,03/20/2017 12:00:00 AM,100,Routine - Unscheduled,90818,2017-03-20,2017
90931_20171002,10/02/2017 12:00:00 AM,-1,New Construction,90931,2017-10-02,2017
90931_20171006,10/06/2017 12:00:00 AM,-1,New Ownership,90931,2017-10-06,2017
90931_20180207,02/07/2018 12:00:00 AM,100,Routine - Unscheduled,90931,2018-02-07,2018
90931_20181023,10/23/2018 12:00:00 AM,100,Routine - Unscheduled,90931,2018-10-23,2018
90939_20170407,04/07/2017 12:00:00 AM,-1,New Ownership,90939,2017-04-07,2017
90939_20180430,04/30/2018 12:00:00 AM,85,Routine - Unscheduled,90939,2018-04-30,2018
90939_20181009,10/09/2018 12:00:00 AM,85,Routine - Unscheduled,90939,2018-10-09,2018
90939_20181017,10/17/2018 12:00:00 AM,-1,Reinspection/Followup,90939,2018-10-17,2018
90939_20190819,08/19/2019 12:00:00 AM,80,Routine - Unscheduled,90939,2019-08-19,2019
90939_20190827,08/27/2019 12:00:00 AM,-1,Reinspection/Followup,90939,2019-08-27,2019
91042_20170420,04/20/2017 12:00:00 AM,-1,New Ownership,91042,2017-04-20,2017
91042_20171214,12/14/2017 12:00:00 AM,96,Routine - Unscheduled,91042,2017-12-14,2017
91042_20180530,05/30/2018 12:00:00 AM,98,Routine - Unscheduled,91042,2018-05-30,2018
91191_20170329,03/29/2017 12:00:00 AM,-1,New Construction,91191,2017-03-29,2017
91191_20170426,04/26/2017 12:00:00 AM,-1,New Construction,91191,2017-04-26,2017
91191_20170503,05/03/2017 12:00:00 AM,-1,New Construction,91191,2017-05-03,2017
91191_20170516,05/16/2017 12:00:00 AM,-1,New Ownership,91191,2017-05-16,2017
91191_20181207,12/07/2018 12:00:00 AM,98,Routine - Unscheduled,91191,2018-12-07,2018
91191_20190820,08/20/2019 12:00:00 AM,93,Routine - Unscheduled,91191,2019-08-20,2019
91191_20190920,09/20/2019 12:00:00 AM,-1,Complaint,91191,2019-09-20,2019
91250_20170424,04/24/2017 12:00:00 AM,-1,Complaint,91250,2017-04-24,2017
91250_20170612,06/12/2017 12:00:00 AM,-1,New Ownership,91250,2017-06-12,2017
91250_20170711,07/11/2017 12:00:00 AM,-1,New Ownership,91250,2017-07-11,2017
91250_20180522,05/22/2018 12:00:00 AM,93,Routine - Unscheduled,91250,2018-05-22,2018
91250_20181129,11/29/2018 12:00:00 AM,84,Routine - Unscheduled,91250,2018-11-29,2018
91250_20181206,12/06/2018 12:00:00 AM,-1,Reinspection/Followup,91250,2018-12-06,2018
91250_20190606,06/06/2019 12:00:00 AM,87,Routine - Unscheduled,91250,2019-06-06,2019
91250_20190614,06/14/2019 12:00:00 AM,-1,Reinspection/Followup,91250,2019-06-14,2019
91450_20170907,09/07/2017 12:00:00 AM,96,Routine - Unscheduled,91450,2017-09-07,2017
91450_20190911,09/11/2019 12:00:00 AM,94,Routine - Unscheduled,91450,2019-09-11,2019
91453_20170606,06/06/2017 12:00:00 AM,-1,New Ownership,91453,2017-06-06,2017
91453_20180416,04/16/2018 12:00:00 AM,89,Routine - Unscheduled,91453,2018-04-16,2018
91453_20180423,04/23/2018 12:00:00 AM,-1,Reinspection/Followup,91453,2018-04-23,2018
91453_20190416,04/16/2019 12:00:00 AM,92,Routine - Unscheduled,91453,2019-04-16,2019
91457_20180425,04/25/2018 12:00:00 AM,-1,Non-inspection site visit,91457,2018-04-25,2018
91457_20181010,10/10/2018 12:00:00 AM,-1,New Ownership - Followup,91457,2018-10-10,2018
91457_20190211,02/11/2019 12:00:00 AM,88,Routine - Unscheduled,91457,2019-02-11,2019
91457_20190826,08/26/2019 12:00:00 AM,90,Routine - Unscheduled,91457,2019-08-26,2019
91502_20170705,07/05/2017 12:00:00 AM,-1,New Construction,91502,2017-07-05,2017
91502_20170706,07/06/2017 12:00:00 AM,-1,New Construction,91502,2017-07-06,2017
91502_20180530,05/30/2018 12:00:00 AM,96,Routine - Unscheduled,91502,2018-05-30,2018
91502_20180606,06/06/2018 12:00:00 AM,-1,Reinspection/Followup,91502,2018-06-06,2018
91989_20170707,07/07/2017 12:00:00 AM,-1,New Construction,91989,2017-07-07,2017
91989_20170802,08/02/2017 12:00:00 AM,-1,New Construction,91989,2017-08-02,2017
91989_20170803,08/03/2017 12:00:00 AM,-1,Non-inspection site visit,91989,2017-08-03,2017
91989_20170808,08/08/2017 12:00:00 AM,-1,New Ownership,91989,2017-08-08,2017
91989_20171004,10/04/2017 12:00:00 AM,94,Routine - Unscheduled,91989,2017-10-04,2017
